abuse;status;unemrate;age;educ;married;famsize;white;northeast;midwest;south;cigtax;employ
0;3;6,800000191;26;12;1;5;1;0;1;0;20;1
0;3;6,800000191;30;15;0;1;1;0;1;0;20;1
0;3;6,800000191;28;12;1;2;0;0;1;0;20;1
0;3;6,800000191;29;14;1;3;1;0;1;0;20;1
0;3;6,800000191;30;15;0;1;1;0;1;0;20;1
1;1;6,800000191;29;10;0;1;1;0;1;0;20;0
0;3;6,800000191;34;14;1;4;0;0;1;0;20;1
0;3;6,800000191;33;16;0;1;1;0;1;0;20;1
1;3;6,800000191;36;9;1;8;1;0;1;0;20;1
0;3;6,800000191;35;13;1;4;1;0;1;0;20;1
0;3;6,800000191;38;10;1;2;0;0;1;0;20;1
0;3;6,800000191;28;17;0;1;1;0;1;0;20;1
0;3;6,800000191;27;16;1;1;1;0;1;0;20;1
0;3;6,800000191;33;13;1;1;0;0;1;0;20;1
0;3;6,800000191;36;17;1;2;1;0;1;0;20;1
0;3;3,799999952;40;16;1;4;1;1;0;0;28;1
0;3;3,799999952;42;12;1;2;1;1;0;0;28;1
0;3;3,799999952;32;17;1;4;1;1;0;0;28;1
0;3;3,799999952;31;12;0;3;1;1;0;0;28;1
0;3;5;34;13;0;1;1;0;0;1;24;1
0;3;5;29;12;1;1;1;0;0;1;24;1
0;3;5;39;16;1;5;1;0;0;1;24;1
0;3;5;37;12;1;2;0;0;0;1;24;1
0;3;5;56;6;1;2;1;0;0;1;24;1
0;3;5;25;12;0;2;0;0;0;1;24;1
0;2;5;32;13;0;3;1;0;0;1;24;0
0;3;5;59;15;1;7;1;0;0;1;24;1
0;3;5;36;12;1;2;1;0;0;1;24;1
0;3;5;48;17;1;3;1;0;0;1;24;1
0;3;5;53;10;1;2;1;0;0;1;24;1
0;3;5;41;12;0;2;1;0;0;1;24;1
0;2;5;58;15;1;1;1;0;0;1;24;0
0;3;5;50;14;1;4;1;0;0;1;24;1
0;3;5;48;14;1;3;1;0;0;1;24;1
0;3;5;45;12;1;4;1;0;0;1;24;1
0;3;5;39;7;1;6;1;0;0;1;24;1
0;3;5,800000191;26;12;0;1;1;0;0;1;13;1
0;1;5,800000191;53;12;1;1;0;0;0;1;13;0
0;3;5,800000191;33;18;1;1;1;0;0;1;13;1
0;2;5,800000191;59;12;1;2;1;0;0;1;13;0
0;3;5;37;14;0;1;1;0;0;1;24;1
0;3;5;49;16;1;1;1;0;0;1;24;1
0;3;5;30;13;1;2;0;0;0;1;24;1
0;3;5;29;18;1;1;1;0;0;1;24;1
0;3;5;26;16;1;2;1;0;0;1;24;1
0;3;5;50;14;1;3;1;0;0;1;24;1
1;3;5;27;12;0;1;0;0;0;1;24;1
0;3;5;41;14;1;5;1;0;0;1;24;1
0;3;5;30;11;1;7;1;0;0;1;24;1
0;3;5;43;12;1;3;1;0;0;1;24;1
0;3;5;36;16;1;2;1;0;0;1;24;1
1;3;5;38;14;0;1;1;0;0;1;24;1
0;3;5;25;17;1;2;1;0;0;1;24;1
0;3;3,299999952;46;18;1;2;1;1;0;0;26;1
0;3;3,299999952;44;14;0;1;1;1;0;0;26;1
0;3;3,299999952;58;12;1;1;1;1;0;0;26;1
0;3;3,299999952;43;16;1;2;1;1;0;0;26;1
0;3;3,299999952;33;15;1;4;1;1;0;0;26;1
1;3;3,299999952;48;12;1;4;1;1;0;0;26;1
0;3;3,299999952;41;14;1;3;1;1;0;0;26;1
0;3;3,299999952;57;14;1;5;1;1;0;0;26;1
0;3;3,299999952;29;16;0;1;1;1;0;0;26;1
0;3;3,299999952;30;12;1;1;0;1;0;0;26;1
0;3;3,299999952;35;6;0;1;0;1;0;0;26;1
0;3;3,299999952;35;12;1;2;1;1;0;0;26;1
0;3;3,299999952;35;12;1;4;1;1;0;0;26;1
0;3;3,299999952;30;16;1;3;1;1;0;0;26;1
0;3;3,299999952;40;12;1;1;1;1;0;0;26;1
0;3;3,299999952;41;12;1;1;1;1;0;0;26;1
0;3;3,299999952;40;18;1;1;1;1;0;0;26;1
0;3;3,299999952;45;17;1;1;1;1;0;0;26;1
0;3;3,299999952;40;18;1;5;1;1;0;0;26;1
0;3;3,299999952;43;16;1;2;1;1;0;0;26;1
0;3;3,299999952;48;14;1;5;1;1;0;0;26;1
0;2;3,299999952;32;16;1;3;1;1;0;0;26;0
0;3;3,299999952;40;16;1;2;1;1;0;0;26;1
0;3;3,299999952;33;12;1;3;1;1;0;0;26;1
0;3;3,299999952;41;11;1;3;1;1;0;0;26;1
0;3;3,299999952;28;14;1;2;1;1;0;0;26;1
0;3;3,299999952;36;16;0;1;1;1;0;0;26;1
0;3;3,299999952;36;14;1;4;1;1;0;0;26;1
0;3;3,299999952;38;12;1;3;1;1;0;0;26;1
0;3;3,299999952;54;15;1;5;1;1;0;0;26;1
0;3;3,299999952;45;17;1;2;1;1;0;0;26;1
0;3;3,299999952;59;12;1;2;0;1;0;0;26;1
0;3;2,799999952;54;12;1;1;1;1;0;0;17;1
0;3;2,799999952;40;12;1;2;1;1;0;0;17;1
0;3;2,799999952;26;14;0;1;1;1;0;0;17;1
0;3;2,799999952;50;12;1;2;1;1;0;0;17;1
0;3;2,799999952;46;14;1;1;1;1;0;0;17;1
0;3;2,799999952;37;16;1;5;1;1;0;0;17;1
0;2;7,300000191;33;13;1;1;1;0;0;1;20,5;0
0;1;7,300000191;56;14;1;2;1;0;0;1;20,5;0
0;1;3,900000095;44;14;0;1;0;0;0;1;2,5;0
0;1;3,900000095;40;12;1;1;1;0;0;1;2,5;0
0;1;3,900000095;52;18;0;1;1;0;0;1;2,5;0
0;3;3,900000095;46;11;1;1;1;0;0;1;2,5;1
0;3;3,900000095;27;16;0;1;1;0;0;1;2,5;1
0;3;3,900000095;28;11;0;2;0;0;0;1;2,5;1
0;3;3,900000095;54;12;1;2;1;0;0;1;2,5;1
0;3;3,900000095;50;12;1;1;1;0;0;1;2,5;1
0;3;3,900000095;34;11;1;5;0;0;0;1;2,5;1
0;2;3,900000095;39;12;1;3;0;0;0;1;2,5;0
0;3;3,900000095;36;12;0;1;1;0;0;1;2,5;1
0;3;3,599999905;39;7;1;2;1;0;0;1;2;1
0;3;3,599999905;39;12;1;2;1;0;0;1;2;1
0;3;3,599999905;47;8;1;3;1;0;0;1;2;1
0;3;3,599999905;48;8;1;1;1;0;0;1;2;1
0;3;5,300000191;49;12;1;3;1;0;0;0;10;1
0;3;5,300000191;28;14;1;1;1;0;0;0;10;1
0;3;5,300000191;30;12;1;3;1;0;0;0;10;1
0;3;5,300000191;58;15;1;3;1;0;0;0;10;1
0;3;5,300000191;33;12;1;3;1;0;0;0;10;1
0;3;5,300000191;31;12;1;1;1;0;0;0;10;1
0;3;3,599999905;28;16;1;2;1;0;0;1;2;1
1;3;3,599999905;27;12;1;3;1;0;0;1;2;1
1;3;3,599999905;53;12;1;1;0;0;0;1;2;1
0;3;3,599999905;33;9;1;4;1;0;0;1;2;1
0;3;3,599999905;42;14;1;4;1;0;0;1;2;1
0;3;3,599999905;52;12;1;2;1;0;0;1;2;1
0;3;3,599999905;35;12;1;2;1;0;0;1;2;1
0;3;3,599999905;26;12;1;3;1;0;0;1;2;1
0;3;3,599999905;26;13;1;3;1;0;0;1;2;1
0;3;3,599999905;51;16;1;3;1;0;0;1;2;1
0;3;3,599999905;25;12;0;5;1;0;0;1;2;1
0;3;3,599999905;53;16;1;2;1;0;0;1;2;1
0;3;3,599999905;47;15;1;2;1;0;0;1;2;1
0;3;3,599999905;28;16;1;3;1;0;0;1;2;1
0;3;3,599999905;37;13;1;4;0;0;0;1;2;1
0;3;3,599999905;27;14;1;2;1;0;0;1;2;1
0;3;3,599999905;31;11;1;3;0;0;0;1;2;1
0;3;6;41;16;1;1;1;0;1;0;14;1
0;3;6;40;13;0;1;1;0;1;0;14;1
0;3;6;39;18;1;5;1;0;1;0;14;1
0;3;6;47;18;1;4;1;0;1;0;14;1
0;3;6;37;18;1;3;1;0;1;0;14;1
0;2;6;45;12;1;4;1;0;1;0;14;0
0;3;6;56;10;1;2;1;0;1;0;14;1
0;1;6;26;17;0;1;1;0;1;0;14;0
0;1;6;36;16;1;1;1;0;1;0;14;0
0;1;6;57;8;0;2;1;0;1;0;14;0
0;3;6;41;12;1;1;1;0;1;0;14;1
0;3;6;46;14;1;3;1;0;1;0;14;1
0;1;6;29;17;1;3;0;0;1;0;14;0
0;1;6;30;14;1;1;0;0;1;0;14;0
1;3;6;34;13;1;1;1;0;1;0;14;1
0;3;4,199999809;53;9;1;5;0;1;0;0;21;1
0;3;4,199999809;37;14;1;1;1;1;0;0;21;1
0;3;4,199999809;54;12;1;1;1;1;0;0;21;1
0;3;4,199999809;30;14;1;2;1;1;0;0;21;1
0;3;4,199999809;38;16;1;6;1;1;0;0;21;1
0;3;4,199999809;27;12;1;5;0;1;0;0;21;1
0;3;4,199999809;38;10;1;7;1;1;0;0;21;1
0;3;4,199999809;41;12;1;4;1;1;0;0;21;1
0;3;4,199999809;47;12;1;3;1;1;0;0;21;1
0;1;4,199999809;55;11;1;1;0;1;0;0;21;0
0;3;4,199999809;48;12;1;1;0;1;0;0;21;1
1;3;4,199999809;52;8;1;1;0;1;0;0;21;1
0;3;4,199999809;48;13;1;2;0;1;0;0;21;1
0;3;4,199999809;49;18;1;4;0;1;0;0;21;1
0;3;4,199999809;28;17;1;2;0;1;0;0;21;1
0;3;4,199999809;29;12;1;3;1;1;0;0;21;1
0;3;4,199999809;30;12;1;4;1;1;0;0;21;1
0;3;4,199999809;45;14;1;1;1;1;0;0;21;1
0;3;4,199999809;38;18;1;1;1;1;0;0;21;1
0;3;4,199999809;31;12;1;1;0;1;0;0;21;1
0;3;4,199999809;50;18;1;4;0;1;0;0;21;1
0;1;4,199999809;58;12;1;1;0;1;0;0;21;0
0;1;4,199999809;34;15;0;2;0;1;0;0;21;0
1;3;4,199999809;35;12;0;1;1;1;0;0;21;1
0;3;4,199999809;34;13;0;1;1;1;0;0;21;1
0;3;10,89999962;51;12;1;2;1;0;0;1;16;1
0;1;10,89999962;50;7;1;1;0;0;0;1;16;0
0;3;5,300000191;38;12;1;5;0;0;0;0;10;1
0;3;5,300000191;47;13;1;6;0;0;0;0;10;1
1;3;5,300000191;31;12;1;7;1;0;0;0;10;1
0;1;5,300000191;37;4;1;5;1;0;0;0;10;0
0;3;5,300000191;31;15;0;1;1;0;0;0;10;1
0;3;5,300000191;57;7;1;3;1;0;0;0;10;1
0;3;5,300000191;39;13;1;4;1;0;0;0;10;1
0;3;5,300000191;52;18;1;3;1;0;0;0;10;1
1;3;5,300000191;32;12;1;3;1;0;0;0;10;1
0;3;5,300000191;35;12;0;1;0;0;0;0;10;1
0;3;5,300000191;35;13;1;3;1;0;0;0;10;1
0;3;5,300000191;27;12;1;4;0;0;0;0;10;1
0;1;5,300000191;33;13;1;2;0;0;0;0;10;0
0;3;5,300000191;53;11;1;1;0;0;0;0;10;1
0;3;5,300000191;46;13;1;3;1;0;0;0;10;1
0;3;5,300000191;27;12;0;4;1;0;0;0;10;1
0;3;5,300000191;36;12;1;2;1;0;0;0;10;1
0;3;5,300000191;30;12;1;4;1;0;0;0;10;1
0;3;5,300000191;59;18;1;7;1;0;0;0;10;1
0;3;5,300000191;34;14;1;2;1;0;0;0;10;1
0;3;5,300000191;28;14;1;3;1;0;0;0;10;1
0;2;5,300000191;28;13;0;1;1;0;0;0;10;0
0;3;5,300000191;48;19;1;1;1;0;0;0;10;1
1;3;5,300000191;32;11;0;1;1;0;0;0;10;1
0;3;5,300000191;27;11;1;3;1;0;0;0;10;1
0;3;5,300000191;31;16;1;4;1;0;0;0;10;1
0;3;5,300000191;55;18;1;2;0;0;0;0;10;1
0;3;5,300000191;35;14;1;3;1;0;0;0;10;1
0;3;5,300000191;43;18;1;3;1;0;0;0;10;1
0;3;5,300000191;44;18;1;3;0;0;0;0;10;1
0;3;5,300000191;36;14;1;4;1;0;0;0;10;1
1;3;5,300000191;37;12;0;2;1;0;0;0;10;1
0;3;5,300000191;32;14;0;1;1;0;0;0;10;1
0;3;5,300000191;46;12;1;4;0;0;0;0;10;1
0;3;5,300000191;38;12;0;1;1;0;0;0;10;1
0;3;5,300000191;28;16;1;1;1;0;0;0;10;1
0;3;5,300000191;30;16;1;2;1;0;0;0;10;1
0;3;5,300000191;37;13;1;2;1;0;0;0;10;1
0;3;5,300000191;37;18;0;1;1;0;0;0;10;1
0;3;5,300000191;48;14;1;2;1;0;0;0;10;1
0;3;5,300000191;30;15;1;4;1;0;0;0;10;1
0;3;5,300000191;53;18;1;2;1;0;0;0;10;1
0;3;5,300000191;51;17;1;2;1;0;0;0;10;1
0;3;5,300000191;43;3;1;5;1;0;0;0;10;1
1;3;5,300000191;42;14;0;1;1;0;0;0;10;1
1;3;5,300000191;36;15;1;5;0;0;0;0;10;1
1;3;5,300000191;36;11;1;4;1;0;0;0;10;1
0;3;5,300000191;29;16;0;1;1;0;0;0;10;1
0;3;5,300000191;25;13;1;3;1;0;0;0;10;1
0;3;5,300000191;44;14;1;2;1;0;0;0;10;1
0;3;3,799999952;45;16;1;4;1;1;0;0;25;1
0;3;7,699999809;52;17;1;2;1;0;0;1;21;1
0;1;7,699999809;28;17;0;1;0;0;0;1;21;0
0;3;7,699999809;32;14;0;1;1;0;0;1;21;1
0;3;7,699999809;32;16;1;4;1;0;0;1;21;1
0;3;7,699999809;25;12;1;4;1;0;0;1;21;1
0;3;7,699999809;52;12;1;4;1;0;0;1;21;1
0;3;7,699999809;30;15;1;4;1;0;0;1;21;1
0;3;7,699999809;29;10;1;2;1;0;0;1;21;1
0;3;7,699999809;44;14;1;2;1;0;0;1;21;1
0;3;3,799999952;47;14;1;1;1;1;0;0;25;1
0;3;3,799999952;26;16;0;1;1;1;0;0;25;1
0;3;3,799999952;51;14;1;1;1;1;0;0;25;1
1;3;3,799999952;37;16;0;1;1;1;0;0;25;1
0;3;4,800000191;29;13;1;1;0;0;1;0;24;1
0;3;4,800000191;32;17;1;2;0;0;1;0;24;1
0;3;4,800000191;46;16;1;4;1;0;1;0;24;1
0;3;4,800000191;35;16;1;2;1;0;1;0;24;1
0;3;4,800000191;53;6;1;3;1;0;1;0;24;1
0;3;4,800000191;57;12;1;2;1;0;1;0;24;1
0;3;4,800000191;25;16;1;2;1;0;1;0;24;1
0;2;4,800000191;45;14;1;1;1;0;1;0;24;0
0;3;4,800000191;33;16;1;4;1;0;1;0;24;1
0;1;4,800000191;41;8;1;5;1;0;1;0;24;0
1;3;4,800000191;40;16;1;4;1;0;1;0;24;1
0;3;4,800000191;30;12;1;6;1;0;1;0;24;1
0;3;6;51;10;1;2;1;0;1;0;14;1
0;3;6;31;12;1;4;1;0;1;0;14;1
0;3;6;47;9;1;2;1;0;1;0;14;1
0;3;6;29;17;1;3;1;0;1;0;14;1
0;3;6;34;12;1;1;1;0;1;0;14;1
0;3;6;55;12;1;2;1;0;1;0;14;1
0;3;3,799999952;42;14;1;1;1;1;0;0;25;1
0;3;3,799999952;35;12;1;3;1;1;0;0;25;1
0;3;3,799999952;33;14;1;5;1;1;0;0;25;1
1;3;3,799999952;35;18;1;4;1;1;0;0;25;1
0;3;3,799999952;35;16;1;2;1;1;0;0;25;1
0;3;3,799999952;41;18;0;1;1;1;0;0;25;1
0;3;3,799999952;36;16;0;1;1;1;0;0;25;1
0;3;3,799999952;32;18;1;2;1;1;0;0;25;1
0;2;7,300000191;39;12;1;2;1;0;0;1;20,5;0
0;3;7,300000191;45;14;1;2;1;0;0;1;20,5;1
0;3;7,300000191;27;14;1;2;1;0;0;1;20,5;1
1;3;7,300000191;55;12;1;3;1;0;0;1;20,5;1
0;3;7,300000191;40;15;1;3;1;0;0;1;20,5;1
0;1;5,800000191;45;12;1;4;1;0;0;1;13;0
0;3;5,800000191;51;12;1;2;1;0;0;1;13;1
0;3;4,900000095;40;16;1;8;1;0;0;0;23;1
0;3;4,900000095;32;17;1;5;1;0;0;0;23;1
0;3;4,900000095;26;14;1;4;1;0;0;0;23;1
0;3;4,900000095;43;12;0;1;1;0;0;0;23;1
0;3;4,900000095;27;12;1;3;1;0;0;0;23;1
0;3;4,900000095;27;13;1;3;1;0;0;0;23;1
0;3;4,900000095;35;15;1;7;1;0;0;0;23;1
0;2;4,900000095;49;9;1;3;1;0;0;0;23;0
0;1;4,900000095;50;9;1;1;0;0;0;0;23;0
0;1;4,900000095;48;6;1;3;1;0;0;0;23;0
0;3;4,900000095;40;9;1;5;1;0;0;0;23;1
0;3;7,900000095;53;12;1;2;1;0;0;1;3;1
0;3;7,900000095;29;13;1;6;1;0;0;1;3;1
0;3;7,900000095;40;12;1;4;1;0;0;1;3;1
0;3;3;36;13;1;2;1;1;0;0;26;1
0;3;3;38;16;0;1;1;1;0;0;26;1
0;3;3,599999905;54;19;1;2;0;0;0;1;2;1
0;3;3,599999905;26;11;1;2;1;0;0;1;2;1
1;3;3,599999905;29;10;1;6;1;0;0;1;2;1
0;3;3,599999905;45;19;0;2;1;0;0;1;2;1
1;3;3,599999905;25;9;1;3;1;0;0;1;2;1
0;3;3,599999905;26;16;0;1;1;0;0;1;2;1
0;3;3,599999905;29;14;0;1;0;0;0;1;2;1
0;3;3,599999905;31;14;1;1;0;0;0;1;2;1
0;3;3,599999905;43;14;1;2;0;0;0;1;2;1
0;3;3,599999905;30;12;1;2;0;0;0;1;2;1
0;3;3,599999905;34;14;1;3;1;0;0;1;2;1
0;3;3,599999905;38;8;1;3;1;0;0;1;2;1
0;3;3,599999905;41;12;1;4;1;0;0;1;2;1
0;3;5,199999809;47;12;1;2;1;0;0;0;15;1
1;3;5,199999809;34;16;1;4;1;0;0;0;15;1
0;3;5,199999809;45;14;1;4;1;0;0;0;15;1
0;3;5,199999809;37;14;1;5;1;0;0;0;15;1
0;3;5,199999809;57;12;1;2;1;0;0;0;15;1
0;3;5,199999809;50;12;1;1;1;0;0;0;15;1
1;3;5,199999809;40;14;1;2;1;0;0;0;15;1
0;2;5,199999809;47;10;0;1;1;0;0;0;15;0
0;3;4,199999809;52;8;1;4;1;1;0;0;21;1
0;3;4,199999809;44;12;1;3;1;1;0;0;21;1
0;3;7,599999905;42;12;0;1;1;0;1;0;21;1
0;2;7,599999905;27;12;1;3;1;0;1;0;21;0
0;3;7,599999905;31;12;1;5;1;0;1;0;21;1
0;3;6,300000191;38;14;1;5;1;0;0;0;15;1
0;3;6,300000191;28;12;1;5;0;0;0;0;15;1
0;1;6,300000191;50;14;1;2;1;0;0;0;15;0
0;3;6,300000191;48;14;1;5;1;0;0;0;15;1
0;1;6,300000191;35;15;1;4;1;0;0;0;15;0
0;3;4,5;29;14;1;4;1;0;1;0;26;1
0;3;4,5;53;12;1;2;1;0;1;0;26;1
0;3;4,5;31;12;1;5;1;0;1;0;26;1
0;3;4,5;26;12;1;2;1;0;1;0;26;1
1;3;4,5;51;15;1;2;1;0;1;0;26;1
0;3;4,5;30;12;1;3;1;0;1;0;26;1
0;3;4,5;28;12;1;2;1;0;1;0;26;1
0;3;4,5;53;15;1;1;1;0;1;0;26;1
0;3;4,5;57;12;1;2;1;0;1;0;26;1
0;1;4,5;48;11;1;5;1;0;1;0;26;0
0;2;4,5;48;12;1;1;1;0;1;0;26;0
0;3;4,5;28;15;1;6;1;0;1;0;26;1
0;3;4,5;44;18;1;4;1;0;1;0;26;1
0;3;4,5;34;17;0;1;1;0;1;0;26;1
0;3;4,5;48;12;1;2;1;0;1;0;26;1
0;3;4,300000191;39;14;0;1;1;0;1;0;25;1
0;3;4,300000191;33;12;1;5;1;0;1;0;25;1
0;3;4,300000191;39;14;1;4;1;0;1;0;25;1
0;3;4,300000191;53;14;0;1;1;0;1;0;25;1
0;3;4,300000191;58;18;1;2;1;0;1;0;25;1
0;1;4,300000191;56;13;1;2;1;0;1;0;25;0
0;3;4,300000191;59;12;1;2;1;0;1;0;25;1
0;3;4,300000191;27;13;1;7;1;0;1;0;25;1
0;3;4,300000191;28;14;1;4;1;0;1;0;25;1
0;3;4,300000191;36;12;1;4;1;0;1;0;25;1
0;3;4,300000191;54;12;1;3;1;0;1;0;25;1
0;3;4,300000191;30;12;0;3;1;0;1;0;25;1
0;3;4,300000191;38;14;1;7;1;0;1;0;25;1
1;3;4,300000191;44;13;1;1;1;0;1;0;25;1
0;2;3,799999952;58;12;1;1;1;1;0;0;25;0
0;3;3,799999952;25;12;1;2;1;1;0;0;25;1
0;3;3,799999952;32;12;0;1;1;1;0;0;25;1
0;3;4,199999809;33;12;1;4;1;1;0;0;21;1
1;1;4,199999809;29;12;1;1;1;1;0;0;21;0
0;3;4,199999809;33;14;0;1;1;1;0;0;21;1
1;3;4,199999809;37;16;1;1;1;1;0;0;21;1
1;1;4,199999809;26;13;1;2;1;1;0;0;21;0
0;3;4,199999809;31;14;1;2;1;1;0;0;21;1
0;3;4,199999809;41;18;1;3;1;1;0;0;21;1
1;3;4,199999809;57;18;1;2;1;1;0;0;21;1
0;3;4,199999809;59;17;1;5;1;1;0;0;21;1
0;3;4,199999809;49;13;1;4;1;1;0;0;21;1
0;3;4,199999809;42;10;1;7;1;1;0;0;21;1
0;3;4,199999809;57;12;1;5;1;1;0;0;21;1
0;3;4,199999809;58;12;1;2;1;1;0;0;21;1
0;3;4,199999809;45;6;0;2;1;1;0;0;21;1
0;3;6,199999809;28;12;1;4;1;0;0;0;31;1
0;3;6,199999809;33;12;1;2;1;0;0;0;31;1
0;3;6,199999809;37;11;1;5;1;0;0;0;31;1
0;3;6,199999809;36;13;1;4;1;0;0;0;31;1
0;3;6,199999809;37;17;1;2;1;0;0;0;31;1
0;3;6,199999809;33;12;1;3;1;0;0;0;31;1
0;1;6,199999809;33;12;1;2;1;0;0;0;31;0
0;3;6,199999809;32;12;1;4;1;0;0;0;31;1
0;3;7,300000191;36;12;1;4;1;0;0;1;20,5;1
1;3;7,300000191;32;12;1;6;1;0;0;1;20,5;1
0;3;7,300000191;37;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;33;9;1;1;0;0;0;1;20,5;1
0;3;7,300000191;48;17;1;2;1;0;0;1;20,5;1
0;1;7,300000191;46;4;1;2;1;0;0;1;20,5;0
0;3;7,300000191;37;14;1;2;1;0;0;1;20,5;1
0;3;7,300000191;27;16;0;2;1;0;0;1;20,5;1
0;3;7,300000191;44;18;1;4;1;0;0;1;20,5;1
0;2;7,300000191;47;5;1;5;1;0;0;1;20,5;0
0;3;7,300000191;55;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;50;14;1;2;1;0;0;1;20,5;1
0;3;6,800000191;41;16;0;1;1;0;1;0;20;1
0;3;6,800000191;38;14;1;1;1;0;1;0;20;1
0;3;6,800000191;47;13;1;3;1;0;1;0;20;1
0;1;6,800000191;59;12;1;2;1;0;1;0;20;0
0;3;6,800000191;36;13;1;4;1;0;1;0;20;1
0;3;6,800000191;27;13;1;4;1;0;1;0;20;1
1;3;6,800000191;51;12;1;3;1;0;1;0;20;1
0;2;6,800000191;45;13;1;3;1;0;1;0;20;0
0;3;6,800000191;29;12;0;1;1;0;1;0;20;1
0;3;6,800000191;58;11;1;2;1;0;1;0;20;1
0;2;6,800000191;26;12;1;3;1;0;1;0;20;0
0;3;6,800000191;53;12;1;3;1;0;1;0;20;1
0;3;6,800000191;31;14;1;4;1;0;1;0;20;1
0;3;6,800000191;50;12;1;3;1;0;1;0;20;1
1;3;6,800000191;32;14;0;1;1;0;1;0;20;1
0;3;6,800000191;44;14;1;4;1;0;1;0;20;1
0;3;6,800000191;43;13;1;4;1;0;1;0;20;1
0;3;6,800000191;27;12;0;1;1;0;1;0;20;1
1;3;6,800000191;25;14;0;2;1;0;1;0;20;1
0;3;6,800000191;33;12;1;4;1;0;1;0;20;1
0;3;6,800000191;36;12;1;3;1;0;1;0;20;1
0;3;4;30;12;1;3;1;0;1;0;38;1
0;3;4;54;14;1;3;1;0;1;0;38;1
0;3;4;57;8;1;2;1;0;1;0;38;1
0;3;4;40;16;1;3;1;0;1;0;38;1
0;3;7,900000095;30;12;1;3;1;0;0;1;3;1
0;3;7,900000095;36;16;1;4;1;0;0;1;3;1
0;3;7,900000095;25;12;1;4;1;0;0;1;3;1
0;3;7,900000095;39;12;1;3;1;0;0;1;3;1
0;3;5,300000191;38;14;1;5;1;0;0;0;10;1
0;3;5,300000191;33;15;1;2;1;0;0;0;10;1
0;3;5,300000191;50;12;1;2;1;0;0;0;10;1
0;3;5,300000191;46;14;1;2;1;0;0;0;10;1
0;3;5,300000191;59;16;0;2;1;0;0;0;10;1
0;3;5,300000191;50;12;1;4;1;0;0;0;10;1
0;3;5,300000191;49;12;1;3;1;0;0;0;10;1
0;3;3;33;12;1;1;1;1;0;0;26;1
0;3;3;52;11;0;1;1;1;0;0;26;1
0;3;3;32;12;1;3;1;1;0;0;26;1
1;3;6,300000191;44;12;1;1;1;0;0;0;15;1
0;3;6,300000191;41;13;1;4;0;0;0;0;15;1
0;3;6,300000191;29;12;1;4;0;0;0;0;15;1
0;3;6,300000191;28;11;1;3;1;0;0;0;15;1
0;3;5,800000191;27;12;1;5;1;0;0;1;13;1
0;3;5,800000191;27;18;0;1;1;0;0;1;13;1
0;3;5,800000191;27;14;0;2;0;0;0;1;13;1
1;1;5,800000191;54;6;1;1;1;0;0;1;13;0
0;3;5,800000191;52;13;1;2;1;0;0;1;13;1
0;3;5,800000191;29;16;1;3;1;0;0;1;13;1
0;3;5,800000191;26;10;0;1;1;0;0;1;13;1
0;3;5,800000191;48;17;1;2;1;0;0;1;13;1
0;3;5,800000191;27;18;0;1;1;0;0;1;13;1
0;3;5,800000191;32;14;1;1;1;0;0;1;13;1
0;3;4,5;35;12;1;2;1;0;0;1;7;1
0;3;4,5;39;16;1;4;1;0;0;1;7;1
0;3;4,5;57;18;1;2;1;0;0;1;7;1
0;3;4,5;42;16;1;3;1;0;0;1;7;1
0;3;10,89999962;43;15;1;3;1;0;0;1;16;1
0;3;10,89999962;56;10;1;4;1;0;0;1;16;1
0;3;10,89999962;42;18;1;1;1;0;0;1;16;1
0;3;10,89999962;57;15;1;2;1;0;0;1;16;1
0;3;10,89999962;29;15;1;2;1;0;0;1;16;1
0;3;10,89999962;37;17;1;4;1;0;0;1;16;1
0;3;10,89999962;53;17;1;2;1;0;0;1;16;1
0;3;10,89999962;31;12;1;2;1;0;0;1;16;1
0;3;10,89999962;42;18;1;4;0;0;0;1;16;1
0;1;10,89999962;55;12;1;2;1;0;0;1;16;0
0;3;10,89999962;46;12;1;5;1;0;0;1;16;1
0;3;10,89999962;31;17;1;2;1;0;0;1;16;1
0;3;10,89999962;51;12;1;2;1;0;0;1;16;1
0;3;10,89999962;40;18;1;2;1;0;0;1;16;1
0;3;10,89999962;33;16;1;3;1;0;0;1;16;1
0;3;10,89999962;41;16;1;4;1;0;0;1;16;1
0;3;10,89999962;48;15;1;4;1;0;0;1;16;1
0;3;10,89999962;36;12;1;5;1;0;0;1;16;1
1;3;10,89999962;25;14;1;4;1;0;0;1;16;1
0;3;10,89999962;52;16;1;3;1;0;0;1;16;1
1;3;10,89999962;26;12;1;4;1;0;0;1;16;1
0;1;10,89999962;45;5;0;1;0;0;0;1;16;0
1;3;3,299999952;59;1;1;2;1;1;0;0;26;1
0;2;3,299999952;32;14;0;1;1;1;0;0;26;0
0;3;3,299999952;28;12;1;2;1;1;0;0;26;1
0;3;3,299999952;25;13;0;1;1;1;0;0;26;1
0;3;3,299999952;30;12;1;3;1;1;0;0;26;1
0;3;3,299999952;33;13;0;1;1;1;0;0;26;1
0;3;3,299999952;36;12;1;4;1;1;0;0;26;1
1;2;3,299999952;52;12;1;4;1;1;0;0;26;0
0;3;5,800000191;36;18;1;4;1;0;0;1;12;1
0;3;5,800000191;42;14;1;3;1;0;0;1;12;1
